PIPELINE-REFERENCE,REVISION,N_S_,WELD-NO,WELD-TYPE,PIPING-SPEC,SPOOL-DRAWING-SEQUENCE-NUMBER,ISO NO,SPOOL-ID,,SCHEDULE,ok
PM102XA-C-97630.01,-1,1 1/2,FA8,BW,FB8,321-2,321,PM102XA-C-97630.01-2,321-21.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA9,BW,FB8,321-2,321,PM102XA-C-97630.01-2,321-21.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA10,BW,FB8,321-2,321,PM102XA-C-97630.01-2,321-21.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA11,BW,FB8,321-2,321,PM102XA-C-97630.01-2,321-21.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA12,BW,FB8,321-3,321,PM102XA-C-97630.01-3,321-31.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA13,BW,FB8,321-3,321,PM102XA-C-97630.01-3,321-31.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA14,BW,FB8,321-4,321,PM102XA-C-97630.01-4,321-41.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA15,BW,FB8,321-4,321,PM102XA-C-97630.01-4,321-41.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA16,BW,FB8,321-4,321,PM102XA-C-97630.01-4,321-41.5BW,,
PM102XA-C-97630.01,-1,1 1/2,FA17,BW,FB8,321-4,321,PM102XA-C-97630.01-4,321-41.5BW,,
PM102XA-C-97631.01,-1,1 1/2,FA1,BW,FB8,322-1,322,PM102XA-C-97631.01-1,322-11.5BW,,
PM102XA-C-97631.01,-1,1 1/2,FA2,BW,FB8,322-1,322,PM102XA-C-97631.01-1,322-11.5BW,,
PM102XA-C-97631.01,-1,1 1/2,FA3,BW,FB8,322-1,322,PM102XA-C-97631.01-1,322-11.5BW,,
PM102XA-C-97631.01,-1,1 1/2,FA4,BW,FB8,322-1,322,PM102XA-C-97631.01-1,322-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA1,BW,FB8,323-1,323,PM102XA-C-97632.01-1,323-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA2,BW,FB8,323-1,323,PM102XA-C-97632.01-1,323-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA3,BW,FB8,323-1,323,PM102XA-C-97632.01-1,323-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA4,BW,FB8,323-1,323,PM102XA-C-97632.01-1,323-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA5,BW,FB8,323-1,323,PM102XA-C-97632.01-1,323-11.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA6,BW,FB8,323-2,323,PM102XA-C-97632.01-2,323-21.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA7,BW,FB8,323-2,323,PM102XA-C-97632.01-2,323-21.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA8,BW,FB8,323-2,323,PM102XA-C-97632.01-2,323-21.5BW,,
PM102XA-C-97632.01,-1,1 1/2,FA9,BW,FB8,323-2,323,PM102XA-C-97632.01-2,323-21.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA1,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA2,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA3,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA4,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA5,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,2,FA12,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-12BW,,
PM102XA-C-97635.01,-1,1 1/2,FA9,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA8,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA7,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,1 1/2,FA6,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-11.5BW,,
PM102XA-C-97635.01,-1,2,FA11,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-12BW,,
PM102XA-C-97635.01,-1,2,FA10,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-12BW,,
PM102XA-C-97635.01,-1,2,FA13,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-12BW,,
PM102XA-C-97635.01,-1,2,FA14,BW,FB8,324-1,324,PM102XA-C-97635.01-1,324-12BW,,
PM102XA-C-97635.02,-1,2,FA1,BW,FB8,325-1,325,PM102XA-C-97635.02-1,325-12BW,,
PM102XA-C-97635.02,-1,2,FA2,BW,FB8,325-1,325,PM102XA-C-97635.02-1,325-12BW,,
PM102XA-C-97635.02,-1,4-Mar,FA8,BW,FB8,325-1,325,PM102XA-C-97635.02-1,325-143894BW,,
PM102XA-C-97635.02,-1,2,FA3,BW,FB8,325-1,325,PM102XA-C-97635.02-1,325-12BW,,
PM102XA-C-97635.02,-1,4-Mar,FA6,OLET,FB8,325-1,325,PM102XA-C-97635.02-1,325-143894OLET,,
PM102XA-C-97635.02,-1,4-Mar,FA7,SW,FB8,325-1,325,PM102XA-C-97635.02-1,325-143894SW,,
PM102XA-C-97635.02,-1,2,FA4,BW,FB8,325-2,325,PM102XA-C-97635.02-2,325-22BW,,
