BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH,, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,l
PIPING/7052/J18/22-1,3,PPAACABZBKAABBZ~1/2,2-Jan,- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2,0.4,ft,1,PIPE,PK101XA-CCW-1504.01-1,,-,AB0,1,160,,
PIPING/7052/J18/22-2,1,PFACADAAACAACZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 1 1/2""",1,ea,1,FLANGES,PK101XA-CCW-1504.01-2,,-,AB0,1,XS,,
PIPING/7052/J18/22-2,3,POWWESZABBAACZ~8X1 1/2,8X1 1/2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1504.01-2,,-,AB0,1,STDXXS,,
PIPING/7052/J18/22-2,4,PFPCAVBBABAACZ~8,8,"- FLG WN ORF; RF; ASME B16.36; CL 300 NPS 1/2 THD TAPS; STD WT; CS ASTM A105N - L42FA3DM 8""",1,ea,1,FITTINGS,PK101XA-CCW-1504.01-2,,-,AB0,1,STD,,
PIPING/7052/J18/22-2,5,PPAACAAZABABBZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 8""",2,ft,1,PIPE,PK101XA-CCW-1504.01-2,,-,AB0,1,STD,,
PIPING/7052/J18/22-2,6,PTPVAGRTZZAACZ~1/2,2-Jan,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1504.01-2,,-,AB0,1,None,,
PIPING/7052/J18/22-2,7,PPAACABZBKAABBZ~1/2,2-Jan,- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2,0.4,ft,1,PIPE,PK101XA-CCW-1504.01-2,,-,AB0,1,160,,
PIPING/7052/J18/27-1,1,POWWESZABAAACZ~10X4,10X4,"- WELDOLET; MSS SP-97; STD WT; CS ASTM A105N - L56MA1H 10X4""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,2,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,3,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,4,POTTESTZZZAACZ~10X3/4,10X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X3/4""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,None,,
PIPING/7052/J18/27-1,5,POTTESTZZZAACZ~10X1 1/2,10X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X1 1/2""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,None,,
PIPING/7052/J18/27-1,6,PWRCAEAABAAABZ~12X10,12X10,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 12X10""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,7,PPAACAAZABABBZ~4,4,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 4""",4.7,ft,1,PIPE,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,8,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",7.5,ft,1,PIPE,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,9,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,10,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,11,PFACADAAABAACZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 4""",1,ea,1,FLANGES,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,12,PFACADAAABAACZ~12,12,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 12""",1,ea,1,FLANGES,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,13,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-1,14,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-1539.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/27-2,1,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-1539.01-2,,-,AB0,1,STD,,
PIPING/7052/J18/28-1,1,PPAACAAZABABBZ~4,4,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 4""",8.9,ft,1,PIPE,PK101XA-CW-1539.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/28-1,2,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-1539.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/28-1,3,PFACADAAABAACZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 4""",1,ea,1,FLANGES,PK101XA-CW-1539.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/28-1,4,XSH10-G-A-G-4.0-NA-CS_28-1~4,4,"- XSH10-G-A-G-4.0-NA-CS 4""",1,ea,1,SUPPORTS,PK101XA-CW-1539.02-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,1,PPAACAAZABABBZ~12,12,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 12""",6.3,ft,1,PIPE,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,2,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,3,POSSESTZZZAACZ~12X3/4,12X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 12X3/4""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,4,POTTESTZZZAACZ~12X3/4,12X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 12X3/4""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,5,POTTESTZZZAACZ~12X1 1/2,12X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 12X1 1/2""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,6,PWRCAEAABAAABZ~12X6,12X6,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 12X6""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,7,PPAACABZACABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PK101XA-CW-1540.01-1,,-,AB0,1,XS,,
PIPING/7052/J18/29-1,8,PFACADAAABAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 6""",1,ea,1,FLANGES,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,9,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,10,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-CW-1540.01-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,11,XT11S-2-L-J-L-38.7-NA-CS_29-1~8,8,"- XT11S-2-L-J-L-38.7-NA-CS 8""",1,ea,1,SUPPORTS,PK101XA-CW-1540.01-1,,-,AB0,1,None,,
PIPING/7052/J18/29-1,12,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/29-1,13,PFACADAAABAACZ~12,12,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 12""",1,ea,1,FLANGES,PK101XA-CW-1540.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-1,1,PFACADAAABAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 6""",1,ea,1,FLANGES,PK101XA-CW-1540.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-1,2,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-1540.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-1,3,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-1540.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-1,4,PWRCAEAABAAABZ~10X6,10X6,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 10X6""",1,ea,1,FITTINGS,PK101XA-CW-1540.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-1,5,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",2.1,ft,1,PIPE,PK101XA-CW-1540.02-1,,-,AB0,1,STD,,
PIPING/7052/J18/30-2,1,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-1540.02-2,,-,AB0,1,STD,,
PIPING/7052/J18/31-1,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK101XA-CW-1557.01-1,,-,AB0,1,XS,,
PIPING/7052/J18/31-1,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",0.4,ft,1,PIPE,PK101XA-CW-1557.01-1,,-,AB0,1,XS,,
PIPING/7052/J18/32-1,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",0.4,ft,1,PIPE,PK101XA-CW-1558.01-1,,-,AB0,1,XS,,
PIPING/7052/J18/32-1,2,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK101XA-CW-1558.01-1,,-,AB0,1,XS,,
PIPING/7052/J18/44-1,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,4,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,5,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,6,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,7,POTTESTZZZIAIZ~8X3/4,8X3/4,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X3/4""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,None,,
PIPING/7052/J18/44-1,8,POTTESTZZZIAIZ~8X1 1/2,8X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,None,,
PIPING/7052/J18/44-1,9,POTTESTZZZIAIZ~8X1 1/2,8X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,None,,
PIPING/7052/J18/44-1,10,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",8.7,ft,1,PIPE,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-1,11,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1504.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/44-2,1,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1504.01-2,,-,FB8,1,40S,,
PIPING/7052/J18/45-1,1,PPAACBAZCEIAIZ~6,6,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 6""",0.3,ft,1,PIPE,PK101XA-P-1504.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/45-1,2,PFACADAACEIAIZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 6""",1,ea,1,FLANGES,PK101XA-P-1504.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/45-1,3,PFACADAACEIAIZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 6""",1,ea,1,FLANGES,PK101XA-P-1504.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/46-1,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1508.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/46-1,2,PFACADAACEIAIZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 4""",1,ea,1,FLANGES,PK101XA-P-1508.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/46-1,3,POSSESTZZZIAIZ~8X3/4,8X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 8X3/4""",1,ea,1,FITTINGS,PK101XA-P-1508.01-1,,-,FB8,1,None,,
PIPING/7052/J18/46-1,4,POTTESTZZZIAIZ~8X1 1/2,8X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-P-1508.01-1,,-,FB8,1,None,,
PIPING/7052/J18/46-1,5,PWRCAEACEAIEBZ~8X4,8X4,"- RED CONC; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L55EF1DA 8X4""",1,ea,1,FITTINGS,PK101XA-P-1508.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/46-1,6,PPAACBBZCGIAIZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.4,ft,1,PIPE,PK101XA-P-1508.01-1,,-,FB8,1,80S,,
PIPING/7052/J18/46-1,7,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",3.7,ft,1,PIPE,PK101XA-P-1508.01-1,,-,FB8,1,40S,,
PIPING/7052/J18/46-1,8,VGQDJBQINAZ001~3/4,4-Mar,"- GYGCAD GATE VALVE; API CL 800; SW X FNPT; SS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: FB8:L20KHZHM - L20KHZHM 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-P-1508.01-1,,-,FB8,1,None,,
PIPING/7052/J18/47-1,1,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",0.4,ft,1,PIPE,PK101XA-P-1508.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/47-1,2,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1508.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/47-1,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.02-1,,-,FB8,1,40S,,
PIPING/7052/J18/47-1,4,XT10S-2-S-E-J-30.0-SS_47-1~6,6,"- XT10S-2-S-E-J-30.0-SS 6""",1,ea,1,SUPPORTS,PK101XA-P-1508.02-1,,-,FB8,1,None,,
PIPING/7052/J18/48-1,1,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-1,,-,FB8,1,40S,,
PIPING/7052/J18/48-1,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-1,,-,FB8,1,40S,,
PIPING/7052/J18/48-1,3,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",0.4,ft,1,PIPE,PK101XA-P-1508.03-1,,-,FB8,1,40S,,
PIPING/7052/J18/48-2,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1508.03-2,,-,FB8,1,40S,,
PIPING/7052/J18/48-2,2,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",8.1,ft,1,PIPE,PK101XA-P-1508.03-2,,-,FB8,1,40S,,
PIPING/7052/J18/48-2,3,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1508.03-2,,-,FB8,1,40S,,
PIPING/7052/J18/48-2,4,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-2,,-,FB8,1,40S,,
PIPING/7052/J18/48-3,1,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",5.4,ft,1,PIPE,PK101XA-P-1508.03-3,,-,FB8,1,40S,,
PIPING/7052/J18/48-3,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-3,,-,FB8,1,40S,,
PIPING/7052/J18/48-3,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-3,,-,FB8,1,40S,,
PIPING/7052/J18/48-3,4,PWTAAEACEAIEBZ~8X8,8X8,"- TEE; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51EF1 8X8""",1,ea,1,FITTINGS,PK101XA-P-1508.03-3,,-,FB8,1,40S,,
PIPING/7052/J18/48-4,1,PFBCADAAZZIAIZ~8,8,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 8""",1,ea,1,FLANGES,PK101XA-P-1508.03-4,,-,FB8,1,None,,
PIPING/7052/J18/49-1,1,PWTAAEACEAIEBZ~8X8,8X8,"- TEE; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51EF1 8X8""",1,ea,1,FITTINGS,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-1,2,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-1,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-1,4,POWWESZCEAIAIZ~8X2,8X2,"- WELDOLET; MSS SP-97; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L56EF1H 8X2""",1,ea,1,FITTINGS,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-1,5,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",1.6,ft,1,PIPE,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-1,6,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.04-1,,-,FB8,1,40S,,
PIPING/7052/J18/49-2,1,PFBCADAAZZIAIZ~8,8,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 8""",1,ea,1,FLANGES,PK101XA-P-1508.04-2,,-,FB8,1,None,,
PIPING/7052/J18/50-1,1,PWLOAEACEAIEBZ~8,8,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 8""",1,ea,1,FITTINGS,PK101XA-P-1508.05-1,,-,FB8,1,40S,,
PIPING/7052/J18/50-1,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1508.05-1,,-,FB8,1,40S,,
