FORECAST JOB: 6951 , FORECAST RUN: MAX,,,,,,,,,,,,,,,,,,
BOM PATH, STATUS, POS, TAG NUMBER, SIZE, LIST QUANTITY, UNIT, TRANSMITTL, STATUS, WAREHOUSE, PO NUMBER, VENDOR, PRED ON SITE, GROUP-PERF, SKETCH, PRIORITY,PERCENTAGE COMPLETE,CLIENT-REV,SPEC,CWP
PIPING/6951/31A/344-A,Completed with Current Inventory.,6,C2JN2EG~3/4,4-Mar,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-344-A,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-A,Completed with Current Inventory.,7,C18BVN9F~2,2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-344-A,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-A,Completed with Current Inventory.,8,C1HZCLLL~2,2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-A,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-A,Completed with Current Inventory.,9,C1HZCLMS~3/4,4-Mar,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-A,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,1,C135SUU~2,2,3.1,ft,224,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,2,CKJ135~2X2,2X2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,3,CR5RGX~2X3/4,2X3/4,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,4,CED4BTY~2X3/4,2X3/4,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,5,C2JN2EG~3/4,4-Mar,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,6,C18BVN9F~2,2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,7,C1HZCLLL~2,2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,8,C1MMTMBA~2,2,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,9,C1HZCLMS~3/4,4-Mar,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/344-B,Completed with Current Inventory.,10,C1HZCLMS~3/4,4-Mar,1,ea,224,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-344-B,17,100%,1,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,1,CPPK8JPL~6,6,2.6,ft,60,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,2,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,3,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,4,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,5,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,6,PS109-6-16-C_352-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-A,Completed with Current Inventory.,7,PS615-A_352-A~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-352-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,1,CPPK8JPL~6,6,1.3,ft,60,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,2,C135SUU~2,2,0.5,ft,60,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,3,CKG4HS~6X2,6X2,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,4,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,5,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/352-B,Completed with Current Inventory.,6,PS615-A_352-B~2,2,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-352-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,1,CPPK8JPL~6,6,0.7,ft,60,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,2,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,3,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,4,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,5,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,6,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-A,Completed with Current Inventory.,7,PS615-A_357-A~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,1,CPPK8JPL~6,6,0.7,ft,60,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,2,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,3,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,4,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,5,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,6,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-B,Completed with Current Inventory.,7,PS615-A_357-B~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-B,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,1,CPPK8JPL~6,6,1.9,ft,60,Complete,"MAIN PA WAREHOUSE,PORT ALLEN SHOP", , , ,PIPE,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,1,CPPK8JPL~6,6,1.9,ft,60,Complete,"MAIN PA WAREHOUSE,PORT ALLEN SHOP", , , ,PIPE,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,2,CLTF2NC8~6X1,6X1,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,3,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,4,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,5,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,6,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,7,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,8,PS101-6-12-4-2_357-C~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,9,PS611-B-2-90_357-C~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,10,PS101-6-12-4-2_357-C~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/357-C,Completed with Current Inventory.,11,PS615-A_357-C~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-357-C,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,1,CPPK8JPL~6,6,19.7,ft,60,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,2,CKG4HS~6X2,6X2,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,3,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,4,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,5,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,6,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,7,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,8,CLTDKLW5~6X3/4,6X3/4,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,9,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,10,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,11,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,12,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,13,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,14,C2JN2EG~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,15,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,16,CPNEG3~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,17,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,18,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,19,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,20,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,21,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,22,C1HZCLMS~3/4,4-Mar,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,23,PS611-B-2-90_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,24,PS101-6-18-4-2_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,25,PS101-6-18-4-2_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,27,PS101-6-18-4-2_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,28,PS611-B-2-90_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,29,PS611-B-2-90_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,30,PS101-6-12-4-2_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,31,PS101-6-12-4-2_359-A~6,6,1,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/31A/359-A,Completed with Current Inventory.,32,PS615-A_359-A~3/4,4-Mar,6,ea,60,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-359-A,17,100%,0,G6A-1,31A
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,1,C2NYXKV0~42,42,40,ft,67,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-815-C,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,2,C2NYXKV0~42,42,31.3,ft,67,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,3,C43P0EH~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,4,PS103-42-24-4.875_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-C,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,5,PS103-42-24-4.875_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-C,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,6,PS103-42-24-5.375_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,7,PS103-42-24-5.375_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,8,PS108-24-18-4_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,9,PS604-6-24-51-W_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,10,PS612-24_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,11,PS612-24_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815,16-FEB-2020 - 22-FEB-2020,12,PS108-24-18-4_815~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-815-B,15,83.33%,0,G1A-15,13H
PIPING/6951/13H/815-A,16-FEB-2020 - 22-FEB-2020,1,C2NYXKV0~42,42,16.5,ft,67,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-815-A,15,66.67%,0,G1A-15,13H
PIPING/6951/13H/815-A,16-FEB-2020 - 22-FEB-2020,2,C43P0EH~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-815-A,15,66.67%,0,G1A-15,13H
PIPING/6951/13H/815-A,16-FEB-2020 - 22-FEB-2020,3,CWJ7SJ~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-815-A,15,66.67%,0,G1A-15,13H
PIPING/6951/13H/815-D,16-FEB-2020 - 22-FEB-2020,1,C2NYXKV0~42,42,10.1,ft,67,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-815-D,15,50%,0,G1A-15,13H
PIPING/6951/13H/815-D,16-FEB-2020 - 22-FEB-2020,2,C43P0EH~42,42,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-815-D,15,50%,0,G1A-15,13H
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,1,C28DAL20~30,30,25.8,ft,78,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,2,CPP0AN0E~24,24,22.2,ft,78,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,3,C1PB8M1Z~30X24,30X24,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,4,C56J9SR~30X24,30X24,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,5,PS103-30-24-4_596-A~30,30,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/596-A,16-FEB-2020 - 22-FEB-2020,6,PS108-24-18-4_596-A~24,24,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-596-A,7,83.33%,0,G1A-3,14B
PIPING/6951/14B/870-C,16-FEB-2020 - 22-FEB-2020,1,C28DAL87~42,42,38.5,ft,211,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-870-C,7,66.67%,0,G1A-5,14B
PIPING/6951/14B/870-C,16-FEB-2020 - 22-FEB-2020,2,C2TT23CT~42X4,42X4,1,ea,211,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-870-C,7,66.67%,0,G1A-5,14B
PIPING/6951/14B/870-C,16-FEB-2020 - 22-FEB-2020,3,PS114-42-18-6.26_870-3~42,42,1,ea,211,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-870-C,7,66.67%,0,G1A-5,14B
PIPING/6951/15A/177,16-FEB-2020 - 22-FEB-2020,1,C28DAL87~42,42,171.4,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-177-B,2,80%,1,G1A-5,15A
PIPING/6951/15A/177,16-FEB-2020 - 22-FEB-2020,2,PS114-42-18-6.41_177~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-177-B,2,80%,1,G1A-5,15A
PIPING/6951/15A/177,16-FEB-2020 - 22-FEB-2020,3,PS114-42-18-8.67_177~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-177-B,2,80%,1,G1A-5,15A
PIPING/6951/15A/177,16-FEB-2020 - 22-FEB-2020,6,PS114-42-24-5.26_177~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-177-B,2,80%,1,G1A-5,15A
PIPING/6951/15A/177,16-FEB-2020 - 22-FEB-2020,7,PS114-42-24-7.35_177~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-177-B,2,80%,1,G1A-5,15A
PIPING/6951/15A/177-A,16-FEB-2020 - 22-FEB-2020,1,C28DAL87~42,42,17.3,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-177-A,2,50%,1,G1A-5,15A
PIPING/6951/15A/177-A,16-FEB-2020 - 22-FEB-2020,2,CRP947~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-177-A,2,50%,1,G1A-5,15A
PIPING/6951/15A/177-G,16-FEB-2020 - 22-FEB-2020,1,C28DAL87~42,42,13.3,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-177-G,2,50%,1,G1A-5,15A
PIPING/6951/15A/177-G,16-FEB-2020 - 22-FEB-2020,2,CRP947~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-177-G,2,50%,1,G1A-5,15A
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,1,C28DAL87~42,42,40,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-188-A,3,57.14%,1,G1A-5,15B
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,2,C28DAL87~42,42,40,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-188-B,3,57.14%,1,G1A-5,15B
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,3,C28DAL87~42,42,14.8,ft,36,Purchased, ,6951-0001,Industrial Piping Specialist,21-Feb-20,PIPE,6951-188-C,3,57.14%,1,G1A-5,15B
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,4,PS114-42-18-8.5_188~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-188-A,3,57.14%,1,G1A-5,15B
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,5,PS114-42-24-7.87_188~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-188-A,3,57.14%,1,G1A-5,15B
PIPING/6951/15B/188,16-FEB-2020 - 22-FEB-2020,6,PS114-42-18-7.25_188~42,42,1,ea,36,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-188-B,3,57.14%,1,G1A-5,15B
